app_id,app_name,review_text,review_score,review_votes
10130,TimeShift,"Fantastic game! I definitley recommend it! Played it on highest difficulty in Nvidia 3D!  Pro: + beautiful inviroments and nicely designed levels + variation in gameplay with turrent segments and lots of puzzles + destructable enviroment  + time manipulating powers are very nice and effective + Stereoskopic 3D is great in this game (not extraordinary, but still very good looking) + enemy AI is competent, not the best and not the worst + a long game to enjoy (9-11h campaign mode)  Con: - standard controls are not useful or natural to use (you can change them) - the story is boring and not worth mentioning - no skill tree system (its an old school-like shooter)  I enjoyed this from beginning to end. Very nice game with some memorable moments. An underrated FPS if you ask me. Wouldnt mind playing/buying a sequel. Now that its lower in price its even more worth checking out!",1,0
10130,TimeShift,"You can pause time, proceed to take enemies weapon's and watch them cower in fear as you beat their friends to death.",1,1
10130,TimeShift,"This game can't be taken seriously but it's a fun shooter,the game has quite a few bugs on the pc version,crashes and corrupt gamesaves,the ai often throw grenades at them self while they do this on the hardest difficulty,they often do not even die at zero range,the ai swarm you and will happily run towards you while you hide at a corner and shoot them down one after the other,this makes for clearing out large areas simple as the ai does not stand ground.  the time stop rewind and fastforward are quite pointless,done at a time where bulet time was cool but in this game only pause is of use,the others are only used for certain parts of the game,it's better to have these features than to not have them,game feels a bit like crysis only not as refined.  So the ai is dumb and does not die when it should on the hardest difficulty making it unfair,the story is fine for me,less said and more cool shooting,all the bad things aside, the game sounds and looks good enough for me to enjoy,the gameplay is good,guns are great and the game is interesting and makes me want to progress,reminds me of older games like pray and halflife resistance on ps3 and doom,just not as clever but it's still a nice game and if buying cheap then i would recommend it to you if you want something similar to resistance only better,if you are happy to play a game that draws you in and is fun to play through then you will be happy with this game.",1,0
10130,TimeShift,Bought for $4.99. Equipped assault rifle and checked minimap. Enemies were very close around the corner. Burst around the corner and was gunned down by enemies on the building across the street.   10/10 would trust in-game minimap again.,1,1
10130,TimeShift,Very Roar game,1,0
10130,TimeShift,A unique fps game. Bought it on sale. One of the must-have games.,1,0
10130,TimeShift,A unique fps game. Bought it on sale. One of the must-have games.,1,0
10130,TimeShift,good graphics and good story for the year it came out,1,0
10130,TimeShift,"TimeShift is a good game but not a great game, overall I would reccomend it but not at this price. Try and wait for a sale.   My main grudge with this game is that there was so much potential to really make the time-travel concept great and from a gameplay view they did but story wise there could have been so many more realities that the players could have had.",1,0
10130,TimeShift,"I honestly do not understand how others can give such good reviews, though that may be explained by the fact that EVERY negative review, no matter how well founded and well written is marked as unhelpful, when many are very accurate. I found this game clunky and quite silly in some respects. A major issue I had is the number of bullets you must put into enemies, though there is at least enough ammo dropped to refund you there. But when it takes vital extra seconds to make sure they're definitely dead after that nearly 20 bullets point-blank, that then causes you to die repeatedly from the sheer volume of AI surrounding you, that each seem able to severely cripple you, then it becomes rather annoying. The controls are not exactly set up the best as default either, and it doesn't help when you have to use those strange controls to stop the game using the 'amazing' time powers (which are not able to be utilised as well as they could) for you and wasting the charge on them, as well as throwing off any rhythm you manage to achieve. Overall, though it has potential to be enjoyed, and I am sure many can, I do not reccomend it for those reasons, as I believe that it has not the quality to have enough fun to be worth it. Feel free to try, however, as it may get better later in the game. I couldn't bother to continue after a while.",-1,1
10130,TimeShift,"I could only play three levels of this game. I think by that admission we know where this review is going.   I don't know why I bought this game, if it was in a bundle, or if I mistook it for another time game, what ever the reasons, I wish I could give it back. It's not that it's a horrendous game, but with a name like Timeshift, you have a lot of great possible features that will blow a players mind.   This game though doesn't do any of them. This is a very by the numbers shooters with a time power that is almost mandatory. In the first three levels, you constantly feel overwhelmed, but the time power doesn't really make up for it, a lot of this game is use the time power, shoot a few people, hide again wait for the time power (And health) regen, do it again.   The abilities you have in the game are interesting, but the game overall is quite uninteresting. The story is weak, the gameplay is about the same, and the graphics... well the first level is a dull grey, with enemies running around, and while there's big enemies you can't fight (yet?) overall you're running around dull hallways, shooting dull enemies, running in parks, in drab environments, shooting dull enemies, the game never really evolves beyond the dull lack luster experience that it starts with.  Who knows, the fourth level might be the best level in video games ever, but I couldn't stay interested long enough to e even reach it. And I have a feeling you'd be shooting the same drab enemies over and over.",-1,1
10130,TimeShift,"Competent, yet completely average and uninspired shooter. Ultimately, Timeshift feels just gimmicky - and it exhausts it's bag of tricks very fast. I had fun shooting an explosive bolt into a guy's head with time frozen and watching him suddenly become inert gibs. A couple of the weapon are very interesting, regardless - a submachine gun with incendiary rounds and attached flamethrower was different enough to become a favorite -, but their designs are, again, uninspired (What the hell is that assault rifle?!), and the audio and feedback lacks any punch (though the shotgun WILL send people flying... after maybe two or three shots at close range.) The game quickly devolved into slow-motion dashing through cover while waiting for the limited time-resource to recharge. In the end, Timeshift didn't offer enough freedom to abuse my timepowers nor enough challenge or solid gameplay to constitute a good shooter - in this regard, it didn't achieve either a sandbox I could blow steam off in nor a challenging game I could be engaged in. Instead, it forced me to play it like a shooter with a fun-but-repetitive gimmick I could enjoy every forty seconds - and it doesn't have enough foundation as a shooter to force me into that. F.E.A.R. provides a far more enjoyable experience - in which the time effect, while not as varied - supports a much better game - and one that stands on its own without the gimmick.",-1,1
10130,TimeShift,"Bland world doesn't develop as you progress, same assets are used everywhere. Story after the introductory CGI only gets worse and worse. The final battle is just meh.  After almost 10 years still has game breaking bugs. At certain point it's impossible to progress if the barrels are destroyed by scripted event, the grate is not thrown away by explosion and you have to explode the barrels yourself for it unlock the path what's a bit tricky to do. When solving some puzzles the ability timer is drained too fast and you have to constantly retry it until it goes slower for no apparent reason. At certain point it's almost impossible to perform a jump you have to mash whitespace like crazy for it work. I've had to use online walkthrough to find workarounds for that nonsense.  15€ for this? No, i can't recommend it, it's a bad game, even by 2007 standarts.",-1,1
10130,TimeShift,When is the sequel being released ?,1,1
10130,TimeShift,"Played the beta of this one, was hyped and cool. Recently bought the full game, spent 2 days on it, we-e-e-ell... No. No is a perfect word.  Time powers? No. Game adjusts timers and cooldowns as creators had planned ahead of you. 'Okay, man, scripted parts are okay, but otherwise you can do what you want!' - again no, your 'mana' meter won't allow you to. It won't be time-travelling kung fu out there, but just spamming Time Stop once in 7 seconds to insta-regen health and continue dodging tons of bullets.  Cool fighting? No. Grab the most overpowered guns in game and hope nobody shpongles charged plasma in your backside.  Cool graphics? Oh well, 2.5 out of 5. Backgrounds and levels are nice and linear, NPC are ugly, and you never see yourself in game. Even hands.  Cool storyline? Err... well, they explained basically nothing. HInts don't tie up into solid story, and there wasn't a solid story to begin with. Even motives and build-up are missing.  Cool multiplayer? Go get Unreal Tournament and forget this, srsly.  Cool cinematics? Yes, 5 seconds each. But hey! - we'll get a nude female once in a while there! Worth it!  My verdict - complete waste of time on our side and questionable waste of money and resources on developer's side. gg 2 ez.",-1,1
10130,TimeShift,Mouse acceleration is extreme. Graphics are okay for an old game but the engine is kindof laggy with frequent frame drops and stutters on a i4790k with r9 290..,-1,0
10130,TimeShift,"Timeshift is the only game I know of where you can slow, stop, and reverse time. If you have some extra money, then you should definitely buy this game, and try it out.",1,0
10130,TimeShift,Awesome game! This should be more popular than CounterStrike ;),1,0
10130,TimeShift,"Interesting gameplay, decent graphics and audio, dull story. Underrated and quite ahead of it's time.  Not bad for a cheap buy.",1,0
10130,TimeShift,"If you're going to buy this game, buy the retail version as it is at version 1.2. The Steam Store page for this game doesn't mention that the game hasn't been updated which means you won't be able to make any changes to the video settings if you do manage to launch it succesfully.",-1,0
10130,TimeShift,"Unplayable, terrible stuttering. Seems to be a problem related with AMD cards.   CPU: i5 4670K GPU: R9 290X OS: W7 64bit",-1,1
10130,TimeShift,"First of all, my beefs with this game.  -Very short story. -Time powers drain ridiculously fast. -Practically no character interaction or any real explanation as to what's taken place to explain the events of this story. -Obvious setup for a sequel which will never happen. -Unfair mind reading AI which necessitates the need for the time bending powers. If you think good aim or reflexes will get you far, think again. -Another deaf mute protagonist. -No running -Unnecessary kill cam for no reason. -Overall poor execution of what could've been a memorable  Having said that, heres the little that I did like about the game.  -Good graphics for it's time. -Decent textures -4k support -Decent gun mechanics -Very original time combat mechanic and for solving puzzles. -Difficult and challenging.  I feel that for everything this game was trying to do right it, it poorly executed it while tacking on more annoying things than enjoyable. Overall, not worth the $4.99 I paid.  ",-1,1
10130,TimeShift,Game Crashes before title screen on 64-bit Win10 machine. Not the only one having this problem.,-1,0
10130,TimeShift,"Its above average, Not great but worht to try it.",1,0
10130,TimeShift,79/100,1,0
10130,TimeShift,"If you want a mechanical experience that won't disappoint, but won't thrill, grab Timeshift.  Everything about this game is kind of over sold and under delivered. All of the alternate future weaponry looks cool, but none of it has any weight. The storyline is, to be perfectly blunt, as basic as you can get. A faceless, voiceless protagonist, who follows the orders of a ragtag resistance movement helps them obtain victory during certain engagements leading up to an assault on a walking tower ... fortress thing? This is a game that tries to tell you it's a lot grander in scope than it actually is. The plot has enough holes (not only thanks to time travel, but weird, inconsistant writing) to make the stoy not worth actually listening to, and the levels are rail straight, there's no exploration and very minimal interaction outside of 'Slow time down to bypass this air vent,' ....   In fact, if I look back on the environmental interactivity, I'd be hard pressed to list more than 5 different things you really need time manipulation for, and some of those don't make any sense narratively anyways!   Slow Time: Killing Enemies without getting torn to shreds yourself. This is a must. Cover is barely available and your shields are only able to take one or two shots, while enemies can take half a clip or more to kill, and usually come in waves of 6+.   Slow Time: Avoid Environmental hazard A,B,C etc (Ruptured gas lines on fire, electrified pools)  Slow / Stop Time: Avoide Mechanical Hazard A,B,C etc (Fan blades in a vent, Giant Fan Blade over Chasm, Instant kill Cutting laser security beams, more fans)   Reverse Time: Engadge mechanical system which would let you pass through it into the next section, but only if it were going backwards. Open doors, previously opened by something moving through it so you can pass into the next area. Rinse, repeat.   Here's the thing about time manipulation. If you're going to give a player the ability to slow, stop and rewind time by a Phlebotinum powered onesy, for god's sake give them more than 3 seconds of the power in the middle of their firefights. The amount of suit energy any one power would drain was completely different at different times. They don't even try to explain it. Quote Wikipedia:   The key feature of TimeShift is the player's ability to control time: slowing, stopping or even rewinding time more or less at will. This allows a player to stop time to dodge an incoming projectile or steal an enemy's weapon. Specific time-related puzzles also require these abilities. In some parts of the game the time powers are lengthened.  In some parts, the powers are lengthened. Sweet. Caramel. Zombie. Buckshot.   You can literally walk into an area and be killed within a second by enemies who target you. Using the Slow Time power outside of any pre-approved 'tactical recommendations' from the Timesuit's AI results in your suit power being guzzled faster than you can say 'Out of power, on open ground being shot at by ten enemy characters.'   However, in EXTREMELY similar situations, or in situations where there IS no enemy presence, time slow, time stop and even time reverse powers seem to be magically more power efficient. And let's be clear. We're not talking about a local time shift. We're not talking about alternate universe jumps. This is literally a game where they promise to give you the power to bend time as you want, then tell you for no good reason you can't do it for more than a few seconds, when ten minutes ago, you were making it fifteen minutes ago with enough power left over to charge your fitbit.  Zero crunchy combat, promised time manipulation powers that are as railroading as the envrionments, disappointing, prosaic story. It delivers on the action/shooter front and that is it. If it's on sale, and you want an FPS you can tuck away after 7 hours and never think of again, get it. Otherwise, avoid.  Cheers.",-1,0
10130,TimeShift,It's all right,1,0
10130,TimeShift,"Don't buy it for it's time-manipulation bs - the meter that it lets you control time with is so small a frame that you basically need accelerated senses anyway to slow down time...If your expecting a modern take on Prince of Persia - you DON'T want this.  Also the AI feels a bit scripted instead of natural - case in point: you try to destroy this big yellow mech with allies, the mech heals when you don't shoot it and the allies backing you continuely return to fire and make the same death scene whether you reverse time or not. Basically unless you can 1hit it with inferior weapons and/or make use of the limited time-manipulation reserves you have (something I wasn't able to do) you can't destroy it - however by backing up for cover you also reset the scene so you have to do all this without running back for shelter from it's rockets.  Finally Contrary to popular belief in time-manipulation crowds - you cannnot 'undo' a gameover in this game by reversing time.",-1,0
10130,TimeShift,"Did not live up to the 2007 Xbox Demo Hype i remembered. Poorly ported to the PC, its controls are clunky and infuriating. The game seems to think exploding a vehicle right next to you without warning multiple times is a good game mechanic. And when it does tell you and you stay away from it, only when you HAVE to walk past it, regardless of any time effects you use (eg FREEZING TIME), it will still explode and kill you.  ing disappointed i had to rage quit this game, and i dont do that often.",-1,0
10130,TimeShift,not a horrible game but the fact that i couldnt use my controller for it kinda turned me off of this game.,1,0
10130,TimeShift,Wonderful game! Love the mechanics of it. Im not sure exactly why this game never took off..  ..But ill always love it! (with trainers),1,0
10130,TimeShift,"A ps3 classic. I remember it came out when ps3 first did.   Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills,Yellow pills.  6/10 , graphics are outdated.",1,0
10130,TimeShift,"Where to even begin. This game is a narrative trainwreck, which sucks because a lot of it has so much potential that you can see rotting on the vine.  First off, this game doesn't handle multiple monitors very well. I've had to turn off my side 2 through nVidia control panel to make it play nice. Every time the game starts up, it opens a little pop up saying I've got incompatible drivers and sends me to nvidia's homepage to download the latest drivers which I already have. Older game, hard to program forward compatibility, but whatever, I can deal with that. Not impressed, but not enough to kill it either.  Gameplay: This is a generic linear corridor shooter with a gimmick of limited time control. You can slow time down, stop time and reverse time. And that's about it. It's not even as much fun as it sounds. What would have been more interesting is an open level approach with multiple solutions, instead of forcing the player down a single path and having the only option to be to shoot everyone. The time control features are introduced within 5 minutes of the opening level, and other than some weapons, that’s about it. The weapons themselves tend to flip flop between underpowered pea-shooter and BFG9000. There’s no character customization, only about 6 weapons total, a few have some alt-fire which is easily ignored and forgotten. A better way of doing this would be a leveling system that lets the player choose how they want to accomplish their objectives: perhaps some would like to do things stealthy, others like the time manipulation tools, still others prefer to load up on heavy armor, big guns, and shoot friends and foes alike until there’s nothing left but smoking ash. Some variety.   The AI is forgettable. They mostly just stand there, or get into poor cover while shouting about what kind of gun you have, request reinforcements, or repeat the same few canned lines again and again and again. They make up for their stupidity in sheer numbers and by killing you in a few shots.  Story wise, don’t even bother. You’re dropping into an alternate timeline around 1939, but might as well be 2100 with all the future tech running around. There’s the generic evil empire vs the good rebels, but I constantly found myself asking “Who are these people and why should I care about any of this.” You see some of the present in flashbacks, but don’t expect it to answer any questions. It might have raised a few questions, but by then I didn’t even care.   Do yourself a favor and pick up a copy of Deus Ex or Dishonored instead.",-1,0
10130,TimeShift,Be nice if it worked.   It doesn't.  Boo.,-1,1
10130,TimeShift,"Extremely boring. Railway 'plot' that has you waiting every few minutes until someone opens a door for you or blows up a wall. Combat is tough not because enemies are smart, but because it takes a full mag to drop abasic mook. Bullet-time rip-off is neat, though. A story might be in there somewhere, but I§m not sticking around to find out.",-1,0
10130,TimeShift,"It was working a while ago, but stop working now. It says it is incompatible with my driver, which is t because it was working.",-1,0
10130,TimeShift,Can´t even play since you need a program that don´t exist anymore.......,-1,0
10130,TimeShift,"A pretty mediocre shooter with a completely linear gameplay and tons of scripted events. The time-based abilities make for quite repetitive battles when you just slow time down, rush out, shoot a few enemies, then rush back to cover and wait for the suit to regenerate energy. There are some puzzles where you press buttons, stop time and open doors but they aren't interesting. I expected a lot more, based on the hype and the time mechanics.",-1,0
10130,TimeShift,Old B-level shooter. With foolish story and stolen from HL2/FEAR gameplay.,-1,0
10130,TimeShift,"It's fun like a half-life 2 knockoff that uses stop, slow, and reversal of time as a strategy. The two things about this game that I wish the game had is the ability to peak around corners with 'Q' and 'E' or some other combination just like in the stalker games with the ability to prone AND MOST IMPORTANTLY HAVE A 1.3 STEAM PATCH SO THE GAME RUNS FLUENTLY AND DOES NOT HAVE CRASHES AND SAVE GAME CORRUPTIONS!  So as of today I would either sit on timeshift knowing that it was only 5 bucks to purchase and wait for steam to support a patch or buy it from another vendor. No the manual patching you can do off the web does not work and multiplayer has been down for years.",-1,0
10130,TimeShift,"Even at some early points, surprisingly hard and frustrating. The opponents are close to invisible and invincible. You have to pump a whole clip of ammo to a single opponent when there are some 25-30 of them and you can slow time only for a couple of seconds. And it's a really old title, c'mon, 15Euros? When it's on sale with a 75% save, maybe. If you dont get annoyed too easy... Or if you plan to play on easy level (and dont get annoyed too easy...). But definitely not for 15 Euros.",-1,0
10130,TimeShift,"Huge performance issues and bugs. Did not want to start at first, afterwards I had giant lack spikes all the time. Reading the discussions, this has something to do with Windows 7 being not supported or what not.",-1,0
10130,TimeShift,"Worth getting on sale as the 'time shift' game mechanic is pretty cool, however the game is showing it's age both in design/gameplay and bugginess. Somewhat remenicant of Half-Life with time/physics puzzles, but they get old fast. Entertaining for a while, maybe I'll come back and finish it some time, maybe not.  5/10 novel game mechanic, but poor in most other areas (partly due to it's age)",-1,0
10130,TimeShift,"Doesn't run. After selecting new game, it brings up a pause screen and hangs",-1,0
10130,TimeShift,Not even worth $3.74,-1,1
10130,TimeShift,10/10 would ZA WARUDO everytime.,1,0
10130,TimeShift,does not work on some intel processors and windows 7 pro 64 bit,-1,0
10130,TimeShift,"I wish I could use my powers to Timeshift back to before I bought this game.  It's a fun, creative game but no matter what drivers I install, my game faces random crashing, it's odd because I can play the game just fine but loading my save causes it to crash every time now.  If I had a work-around for this, it'd be a much better experience all around.",-1,1
10130,TimeShift,"I haven´t finished this game yet. But I´m ready to come to the conclusion that I´d not recommend this game to anyone. It´s so basic and repetitive, and the art is quite mediocre too. It´s not really bad in any particular area, but it just doesn´t have appeal. Maybe if the time manipulation was innovative, but at this point almost all games that tried it too have done it better. 5.5/10",-1,0
10130,TimeShift,"A medicore game, at best. Good concept and visuals, but poor gameplay, mainly due to gimmicky powers, bullet sponge enemies and a boring last half. Only really good when you get it on sale and have a weekend spare",-1,0
10130,TimeShift,Anyone having problem with TimeShift at the startup as:  Incompatible Video Driver (17.10.1315) TimeShift will not run optimally and may crash or freeze without the proper video drivers. It was detected that your drivers need to be updated. Please download and install proper video card drivers.  Here's what i have on my machie: Intel Extreme I-7 4930-k 6 cores at 3.4 Ghz multi-threaded Asus Sabertooth X79 16 GB of ram Kingston Fury at 1633 Mhz AMD Radeon HD 7850 PCS+ OC edition. And my Video card is now up-to-date as this game told me my driver wasn't up-to-date and i did it and still giving me that window box before the launch.  So anyone as any news from Sierra Entertainment or Activision?  http://en.wikipedia.org/wiki/TimeShift ,-1,1
10130,TimeShift,Corridor Shooter and the Time Mechanic get's old quick.,-1,0
10130,TimeShift,"It's painful to play this game. Stiff controls, bad cinematics, not responsive-lauzy gameplay. Most of the game copied from Half Life and in a bad way.",-1,0
10130,TimeShift,Doesn't do so well as a shooter. And time manipulation didn't make it better for me. Id' rate it 'meh'. If it's some 75% off go ahead and buy it you might even like it.,-1,0
10130,TimeShift,"This is horrible. I normally finish my games, but this is just the worst. Leaving the storyless narrative aside, the gameplay itself is very lackluster. There's no way to turn off mouse acceleration. The weapons are super generic, and worst yet, you feel like a you're wearing a crappy aluminum can instead of some high-tech body armor.   If you're expecting something like Crysis Power Suit + F.E.A.R. time manipulation, you'll be disappointed. Not only are you super fragile (die from a few bullets), your timeshifting abilities can only slow down time for a few seconds, or pause it for even less time. This is just the worst.  I normally finish games, but this is unbearably a waste of time.  Rating: 0/10.",-1,0
10130,TimeShift,"Very disappoint after seeing all the praise the game gets for being underrated. Pitiful story, worse gunplay, and gimmicky timeshift mechanics.  First of all, there is no sprint, which wouldn't be a problem but the main character casually walks in the most life threatening situations. You can often die trying to walk to cover when your time powers run out. It tried to make you think about where you should be as you run out of powers but it's more like putting anvils on your shoes and calling it a design choice.  The time powers were also a very big disappoint. Neat concepts but the execution was very poor. The time rewind and time stop use so much power it seems they were only put in to solve the extremely simple time 'puzzles'; such as walking over the millions of electrified puddles. Time slow is about 90% of power usage as it's the only power that gives you any real chance in combat vs more than one soldier.  Now the gunplay isn't the worse I've seen in a game, but the way enemies can soak up about half of a magazine til death makes even the best FPSer turn into a camper while his OP slow time power comes back. I was never a fan of the bullet sponge enemies because it makes combat more gimmicky and campy. Even if you are quicker than the enemy it doesn't matter when you have to go through half a mag to kill one enemy while 2 others are shooting. Combat tends to be either slaughter everyone while in time slow mode then camp to wait for power to come back, or spam grenades for one hit kills then pick up more from their bodies. The only time combat felt somewhat fair outside of time slow was either the ballistic crossbow or sniping headshots, and even then enemies all had pinpoint accuracy from a mile away; and mouse sensitivity is iffy and ignores small movements when zoomed in too far in scope.  The game also doesn't understand what pacing or transitions are. The weapons go from the weakest assault rifle ever made, to the most overpowered weapons. The game goes from frustrating to super easy mode with the one shot crossbow, or infinite ammo boxes with a sniper or rocket launcher next to them. It still ends up being time slow then murder everyone; it just gets easier being able to one shot everyone before they murder you with pinpoint accuracy from a mile away when your time slow runs our and you are out of cover.   I mean, for an old game it isn't as bad as what I've seen, but it definitely doesn't deserve all the praise when it really is just semi-unique and but a very gimmicky one trick pony",-1,0
10130,TimeShift,"TLDR: Basic Story. Linear. Minimal Bugs. Average Voice Acting. Great Gameplay. Basic Puzzles. Good Level Design. Short Campaign. Nice Graphics for old game. 7/10.  Basic Story with a few confusing cut scenes of some naked woman didn't detract from the gameplay (Nudity rarely detracts). The first level or so were a bit so so but the game takes off after that. The game didn't go excessive on using TimeShifting for puzzles but from time to time it required it and worked well.  Puzzles weren't exactly genius in design but they were effective enough to make you think a few times through the game.  The best part of the game was the combat.  Your TimeShifting powers are:  Slow Time: Faster Reflexes where everyone and everything else is slowed down for a moderate duration  Stop Time: Everything is completely halted except you of course so you can lodge bullets or explosive darts into a troop of enemies and unpause to watch them all die instantaneously and do synchronised backflips or giblet explosions.  Reverse Time: Rewinds a short duration of time to send everything back in time to save yourself from imminent death but mostly used for puzzles.  Not a Long game but worth buying if on special. I don't usually have the concentration to finish any games these days but this one was short and sweet enough for me to enjoy... I paid $3.75 on special and the game is worth probably around that region due to it's short campaign.  There are minor little 'bugs' throughout the game but more of a polish issue but this didn't detract from the game either.  The voice acting wasn't aweful but not perfect either, often the response to enemy comrade deaths was a bit weak 'He's dead' in an unsurprised manner... But nothing that seems too cheap.. Just a little.  The TimeShift abilities work perfectly and that is what ties the game together.  This game is 7 years old so the graphics aren't superb but I actually liked them. 3D light affected textures. Excellent ragdoll physics and there is plenty of gore too!  It wasn't particularly memorable and very linear but this game wasn't meant to be open world.  I'll give it a 7/10.  A little more polish, a deeper story and tad more emmersive environments.. Maybe a tad longer game would have made it a 9/10.",1,0
10130,TimeShift,Maybe it was a good game about 10 years ago. Not so special today. Run and shoot game with some special abilities. Hardly any story.,-1,0
10130,TimeShift,Doesn't hold up well over time and the gameplay feels oddly slower than it should. The ability to control time is so over done by this point that it feels cheap. Get it on sale with the understanding that it's nothing to write home about.,-1,0
10130,TimeShift,Under-rated for a reason!,-1,0
10130,TimeShift,"Not enjoyable. It takes around two mags to kill someone. Two hours into the game I started wondering if any of my abilities would get better (damage increase, better guns, time altering length extensions, armor). When slowing, stopping and rewinding time, it feels like the meter bar, for the amount of altering time you have left, drains way too fast to the point of why is this feature even in the game. Every time I went to a box that has the blue lasers covering the weapon in it, I thought I would get a better gun, but it would always just be more ammo. You'll have to worry about ammo either, it's everywhere. I didn't even know why I was fighting in the story, (Might just be my own problem) they just didn't make it interesting enough to want to know what's going on.",-1,1
10130,TimeShift,"Very average shooter, but with some interesting mechanics. Sadly the time-shifting abilities are only used to solve puzzles or as a 'bullet time' to pick off enemies, I really hoped they would have designed the game better around them. Taking them away leaves you with a bland shooter, nothing to write home about and a completely forgettable storyline, plus boring environments and level design. Not recommended, I'd give it maybe a 6/10 cause I still somewhat had fun and the weapons are quite cool. Nice gore effects also.",-1,1
10130,TimeShift,**WARNING**  There is no multiplayer for this game. Gamespy killed it just like so many other games. I was not even able to create a listen server locally to host a server for directy connect. This game for all intents and purposes is single player only.,-1,0
10130,TimeShift,"A slow and derivative slog. Your health comes back so quickly that you never feel like you're in danger. However, enemies soak up a half-dozen shots to the chest before dying, so you don't feel powerful either. Killing them doesn't feel like victory, it feels like a chore. The time powers are uninspired and not particularly useful.  And it's ripping off Half-Life 2 in a way that just feels pathetic. You fight battle-robots alongside The Rebels in a bombed out European city while the Evil Scientist President harangues you from a giant tv screen. You even run down a canal while baddies shoot at you from up on the walls!  Don't waste your time on this.  ",-1,0
10130,TimeShift,"Abominably bad, one of my biggest gaming disppointments. Do not buy.  EDIT: Finally struggled through to the endgame. A few thoughts:   - Story blatantly rips off Half Life 2, while somehow missing the pacing and depth that were the worthy parts to steal.  - Gameplay can flow nicely, but quickly becomes repetitive.  - Terrible level design.  - Graphics make Deus Ex's look modern.  - Pathetic AI.  - All the characters are 1-dimensional.  There is no challenge in this game. The time control mechanics make regular combat insultingly easy, even against the enhanced enemies. By the end I was just breezing through the fights. Ideally the story would have compensated for the boredom, but no luck there. The endgame was a cutscene, no payoff, no interaction. Just headshot, ity bye. Overall, a wasted opportunity.",-1,0
10130,TimeShift,cant even run for 5 mins without crashing its time they made a remake of this title that works on todays pc's instead of remaking remakes of games that arnt even 5 years old spend some time in the real clasics in stead  ,-1,0
10130,TimeShift,"interesting story, but mediocre gameplay",-1,0
10130,TimeShift," Edit: I finished the game, to check if that review was made too hastly. It is not; I stand by my point: this game sucks, and I am pretty sure that the reason why bad reviews are systematically poorly noted is that there are people who's interest is to sel... erm, downvote bad reviews of that game. DO NOT BUY. IT IS A WASTE OF YOUR MONEY AND TIME.   I expect this review to be poorly noted (around 0%, maybe a bit more if I'm lucky to be read by someone honest), just like ANY other bad review on this game (I won't write here what are my takes on 'why', I let the reader figure out by himself why ALL the bad reviews on this game are poorly noted, whatever they may contain).  This game is not a pretty game. It's from 2007 but looks like it was from the early 2000 (LOTS of bump mapping, low-def textures, bad animations, very low poly models, etc. - I'm, of course, running the game on 'best' settings for everything; and honestly, as pointed out by one of my contacts, it's not due to the engine, which is pretty solid for the epoch, but rather to the lack of artistical direction, and very poor graphical choices). This game isn't a fun game either: the gameplay is utterly repetitive, the immersion is inexistent, there is no challenge either, and the time-based mechanics are interesting for a few minutes at best.  The player is left without any instruction, without any guidance on how to use the controls, without any background story, without anything that can help immerison, or interest: to imagine what playing this game is, just imagine downloading a random indie FPS with funny, unusual controls, with a random map, and stupid A.I., and you'll get close to what that game is.  I haven't played enough to give more insight about that crap, but I surely regret having spent 5 bucks into that. There are PLENTY of better games to buy, from Singularity (that also features some time-control mechanics) to Hard Reboot, and so on. Don't waste your time (especially) or money on that one, not worth it by any extent.",-1,0
10130,TimeShift,"So far I honestly regrett having bought this game. It's just unnatural. Starts with the default key bindings which are far off from what the average FPS is using: Zooming in is done with 'e', a melee attack by clicking the mouse wheel, the powers use awkward keys. There is no sprint, you get slightly faster additionally when slowing down time, but energy recovery is far too slow. On 'Skilled', it takes up to three shots with a shotgun to the head if they enemy's wearing a helmet. I fire away an entire mag with the assault rifle to the body. Luckily you get a lot of ammo, however you still heavily depend on using your time shifting abilities. But as said, the energy recovers way too slowly for such a heavy use.  You don't get any information on who you are are what the  even happened. You suddenly appear in 1939 of an alternative world where a high tech civil uprising takes place instead of WWII. It's just your standard, linear, straight-forward FPS with special abilities in which difficulty doesn't mean a more human-like AI, but rougher enemies with increased health and armor and more bullets for you to take. As always, you're the uber-soldier, although I had the impression that actually you're a ing scientist... since when can I, as a scientist, remorselessly kill people and even fire a damn gun so precisely?!  'Soldier, WHO ARE you?' &lt;--- I DON'T ING KNOW.",-1,0
10130,TimeShift,I wish I could TimeSHift to before owning this game.,-1,1
10130,TimeShift,"Game requires certain drivers, and the ones they tell you to download aren't availbable. I'm sad I bought this...",-1,0
